Counter,Accession,Description,Sum(Coverage),Sum(# Proteins),Sum(# Unique Peptides),Sum(# Peptides),Sum(# PSMs),# Peptides A2,# Peptides B2,# Peptides C2,# PSM A2,# PSM B2,# PSM C2,Coverage A2,Coverage B2,Coverage C2,Score A2,Score B2,Score C2,# AAs,MW [kDa],calc. pI
1,P25787,Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=2 - [PSA2_HUMAN],8.55%,1,1,1,1,,1,,,1,,,8.55%,,,0,,234,25.9,7.43
1,P25788,Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2 - [PSA3_HUMAN],14.51%,1,3,3,4,,1,3,,1,3,,5.49%,14.51%,,0,0,255,28.4,5.33
1,P25789,Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1 - [PSA4_HUMAN],23.75%,1,4,4,8,2,4,1,2,4,2,13.03%,23.75%,5.36%,0,0,0,261,29.5,7.72
1,P60900,Proteasome subunit alpha type-6 OS=Homo sapiens GN=PSMA6 PE=1 SV=1 - [PSA6_HUMAN],6.91%,1,1,1,7,1,1,1,2,3,2,6.91%,6.91%,6.91%,2.47,0,0,246,27.4,6.76
1,P20618,Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2 - [PSB1_HUMAN],7.05%,1,1,1,1,1,,,1,,,7.05%,,,0,,,241,26.5,8.13
1,P49721,Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1 - [PSB2_HUMAN],9.45%,1,1,1,3,1,,1,1,,2,9.45%,,9.45%,0,,0,201,22.8,7.02
1,P49720,Proteasome subunit beta type-3 OS=Homo sapiens GN=PSMB3 PE=1 SV=2 - [PSB3_HUMAN],4.88%,1,1,1,3,,1,1,,2,1,,4.88%,4.88%,,0,0,205,22.9,6.55
1,P28074,Proteasome subunit beta type-5 OS=Homo sapiens GN=PSMB5 PE=1 SV=3 - [PSB5_HUMAN],5.32%,1,1,1,2,,1,,,2,,,5.32%,,,0,,263,28.5,6.92
1,Q5VYK3,Proteasome-associated protein ECM29 homolog OS=Homo sapiens GN=ECM29 PE=1 SV=2 - [ECM29_HUMAN],0.65%,1,1,1,1,,1,,,1,,,0.65%,,,0,,1845,204.2,7.12
1,Q7L211,Protein ABHD13 OS=Homo sapiens GN=ABHD13 PE=2 SV=1 - [ABHDD_HUMAN],2.08%,2,1,1,1,,1,,,1,,,2.08%,,,0,,337,38.5,8.57
1,Q96GS6,Protein ABHD17A OS=Homo sapiens GN=ABHD17A PE=1 SV=1 - [AB17A_HUMAN],7.10%,2,2,2,3,,1,1,,2,1,,2.58%,4.52%,,0,0,310,34,6.84
1,Q9BXJ7,Protein amnionless OS=Homo sapiens GN=AMN PE=1 SV=2 - [AMNLS_HUMAN],3.31%,1,1,1,1,1,,,1,,,3.31%,,,0,,,453,47.7,6.16
1,O14744,Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4 - [ANM5_HUMAN],1.41%,1,1,1,1,,1,,,1,,,1.41%,,,0,,637,72.6,6.29
1,Q8N9N5,Protein BANP OS=Homo sapiens GN=BANP PE=1 SV=3 - [BANP_HUMAN],2.31%,1,1,1,2,,1,1,,1,1,,2.31%,2.31%,,0,0,519,56.5,5.49
1,Q9HBH7,Protein BEX1 OS=Homo sapiens GN=BEX1 PE=1 SV=2 - [BEX1_HUMAN],5.60%,2,1,1,1,,1,,,1,,,5.60%,,,0,,125,14.9,6.8
1,O43439,Protein CBFA2T2 OS=Homo sapiens GN=CBFA2T2 PE=1 SV=1 - [MTG8R_HUMAN],4.80%,1,1,1,1,,1,,,1,,,4.80%,,,0,,604,67.1,8.05
1,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1 - [DDI2_HUMAN],8.52%,1,2,2,4,1,1,,3,1,,4.51%,4.01%,,0,0,,399,44.5,5.05
1,Q99497,Protein deglycase DJ-1 OS=Homo sapiens GN=PARK7 PE=1 SV=2 - [PARK7_HUMAN],12.70%,1,2,2,2,1,,1,1,,1,12.70%,,12.17%,0,,0,189,19.9,6.79
1,O60610,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=2 - [DIAP1_HUMAN],0.71%,1,1,1,1,,1,,,1,,,0.71%,,,0,,1272,141.3,5.41
1,P30101,Protein disulfide-isomerase A3 OS=Homo sapiens GN=PDIA3 PE=1 SV=4 - [PDIA3_HUMAN],6.34%,1,2,2,2,,1,1,,1,1,,4.75%,1.58%,,0,0,505,56.7,6.35
1,P13667,Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2 - [PDIA4_HUMAN],2.48%,1,1,1,1,,,1,,,1,,,2.48%,,,0,645,72.9,5.07
1,Q15084,Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6 PE=1 SV=1 - [PDIA6_HUMAN],3.18%,1,1,1,2,,1,1,,1,1,,3.18%,3.18%,,0,0,440,48.1,5.08
1,P07237,Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=1 SV=3 - [PDIA1_HUMAN],14.57%,1,6,6,9,1,2,5,1,2,6,1.77%,5.12%,12.80%,0,0,0,508,57.1,4.87
1,Q96A26,Protein FAM162A OS=Homo sapiens GN=FAM162A PE=1 SV=2 - [F162A_HUMAN],7.79%,1,1,1,2,,,1,,,2,,,7.79%,,,0,154,17.3,9.77
1,A8MYX2,Protein FAM25D/E OS=Homo sapiens GN=FAM25D PE=2 SV=2 - [F25DE_HUMAN],14.86%,1,1,1,1,,1,,,1,,,14.86%,,,0,,175,18.3,6.71
1,Q8NCA5,Protein FAM98A OS=Homo sapiens GN=FAM98A PE=1 SV=1 - [FA98A_HUMAN],4.24%,1,1,1,1,,,1,,,1,,,4.24%,,,0,519,55.4,9.03
1,Q9H799,Protein JBTS17 OS=Homo sapiens GN=C5orf42 PE=1 SV=4 - [CE042_HUMAN],0.72%,1,1,1,1,,1,,,1,,,0.72%,,,0,,3197,361.5,6.99
1,Q8TBQ9,Protein kish-A OS=Homo sapiens GN=TMEM167A PE=1 SV=1 - [KISHA_HUMAN],12.50%,1,1,1,3,1,1,1,1,1,1,12.50%,12.50%,12.50%,0,0,0,72,8.1,8.95
1,Q6ZQX7,Protein LIAT1 OS=Homo sapiens GN=LIAT1 PE=2 SV=2 - [LIAT1_HUMAN],3.97%,1,1,1,1,,1,,,1,,,3.97%,,,0,,453,49.6,7.97
1,Q9BX40,Protein LSM14 homolog B OS=Homo sapiens GN=LSM14B PE=1 SV=1 - [LS14B_HUMAN],4.94%,1,1,1,1,,,1,,,1,,,4.94%,,,0,385,42,9.69
1,P61326,Protein mago nashi homolog OS=Homo sapiens GN=MAGOH PE=1 SV=1 - [MGN_HUMAN],8.22%,2,1,1,5,1,1,1,1,2,2,8.22%,8.22%,8.22%,0,0,0,146,17.2,6.11
1,Q9BXY0,Protein MAK16 homolog OS=Homo sapiens GN=MAK16 PE=1 SV=2 - [MAK16_HUMAN],5.67%,1,1,1,1,,,1,,,1,,,5.67%,,,0,300,35.3,5.38
1,O75688,Protein phosphatase 1B OS=Homo sapiens GN=PPM1B PE=1 SV=1 - [PPM1B_HUMAN],4.80%,1,1,1,1,,,1,,,1,,,4.80%,,,0,479,52.6,5.05
1,Q9Y570,Protein phosphatase methylesterase 1 OS=Homo sapiens GN=PPME1 PE=1 SV=3 - [PPME1_HUMAN],3.37%,1,1,1,1,,1,,,1,,,3.37%,,,0,,386,42.3,5.97
1,P29590,Protein PML OS=Homo sapiens GN=PML PE=1 SV=3 - [PML_HUMAN],2.04%,1,1,1,1,,,1,,,1,,,2.04%,,,0,882,97.5,6.21
1,Q86U86,Protein polybromo-1 OS=Homo sapiens GN=PBRM1 PE=1 SV=1 - [PB1_HUMAN],1.01%,1,1,1,1,,1,,,1,,,1.01%,,,0,,1689,192.8,6.89
1,Q9P258,Protein RCC2 OS=Homo sapiens GN=RCC2 PE=1 SV=2 - [RCC2_HUMAN],2.11%,1,1,1,1,,,1,,,1,,,2.11%,,,0,522,56,8.78
1,O43663,Protein regulator of cytokinesis 1 OS=Homo sapiens GN=PRC1 PE=1 SV=2 - [PRC1_HUMAN],6.29%,1,1,1,1,,,1,,,1,,,6.29%,,,0,620,71.6,6.68
1,Q14690,Protein RRP5 homolog OS=Homo sapiens GN=PDCD11 PE=1 SV=3 - [RRP5_HUMAN],1.02%,1,1,1,1,,,1,,,1,,,1.02%,,,0,1871,208.6,8.87
1,Q96ER3,Protein SAAL1 OS=Homo sapiens GN=SAAL1 PE=1 SV=2 - [SAAL1_HUMAN],2.95%,1,1,1,1,1,,,1,,,2.95%,,,0,,,474,53.5,4.5
1,Q99590,Protein SCAF11 OS=Homo sapiens GN=SCAF11 PE=1 SV=2 - [SCAFB_HUMAN],1.09%,1,1,1,1,,,1,,,1,,,1.09%,,,0,1463,164.6,8.41
1,Q01105,Protein SET OS=Homo sapiens GN=SET PE=1 SV=3 - [SET_HUMAN],6.21%,1,1,1,1,,,1,,,1,,,6.21%,,,0,290,33.5,4.32
1,Q7Z5N4,Protein sidekick-1 OS=Homo sapiens GN=SDK1 PE=2 SV=3 - [SDK1_HUMAN],0.36%,1,1,1,1,,,1,,,1,,,0.36%,,,0,2213,242,6.39
1,O94964,Protein SOGA1 OS=Homo sapiens GN=SOGA1 PE=1 SV=2 - [SOGA1_HUMAN],0.77%,1,1,1,4,1,1,1,1,1,2,0.77%,0.77%,0.77%,0,0,0,1423,159.7,6.46
1,O43609,Protein sprouty homolog 1 OS=Homo sapiens GN=SPRY1 PE=1 SV=2 - [SPY1_HUMAN],4.70%,1,1,1,1,,,1,,,1,,,4.70%,,,0,319,35.1,8.24
1,O15027,Protein transport protein Sec16A OS=Homo sapiens GN=SEC16A PE=1 SV=3 - [SC16A_HUMAN],1.56%,1,1,1,1,,1,,,1,,,1.56%,,,0,,2179,233.4,5.63
1,Q15436,Protein transport protein Sec23A OS=Homo sapiens GN=SEC23A PE=1 SV=2 - [SC23A_HUMAN],3.79%,1,1,1,1,,,1,,,1,,,3.79%,,,0,765,86.1,7.08
1,O95486,Protein transport protein Sec24A OS=Homo sapiens GN=SEC24A PE=1 SV=2 - [SC24A_HUMAN],0.82%,1,1,1,2,,1,1,,1,1,,0.82%,0.82%,,0,0,1093,119.7,7.66
1,P60468,Protein transport protein Sec61 subunit beta OS=Homo sapiens GN=SEC61B PE=1 SV=2 - [SC61B_HUMAN],11.46%,1,1,1,2,,1,1,,1,1,,11.46%,11.46%,,0,0,96,10,11.56
1,Q9C0H2,Protein tweety homolog 3 OS=Homo sapiens GN=TTYH3 PE=1 SV=3 - [TTYH3_HUMAN],3.25%,1,1,1,1,,1,,,1,,,3.25%,,,0,,523,57.5,5.39
1,Q9UBK9,Protein UXT OS=Homo sapiens GN=UXT PE=1 SV=1 - [UXT_HUMAN],12.10%,1,1,1,2,,,1,,,2,,,12.10%,,,0,157,18.2,7.59
1,O95785,Protein Wiz OS=Homo sapiens GN=WIZ PE=1 SV=2 - [WIZ_HUMAN],0.67%,1,1,1,2,,1,,,2,,,0.67%,,,0,,1651,178.6,6.86
1,Q5T9L3,Protein wntless homolog OS=Homo sapiens GN=WLS PE=1 SV=2 - [WLS_HUMAN],4.81%,1,2,2,2,,,2,,,2,,,4.81%,,,0,541,62.2,7.36
1,Q6AWC2,Protein WWC2 OS=Homo sapiens GN=WWC2 PE=1 SV=2 - [WWC2_HUMAN],0.76%,1,1,1,1,,1,,,1,,,0.76%,,,0,,1192,133.8,5.53
1,Q86YA3,Protein ZGRF1 OS=Homo sapiens GN=ZGRF1 PE=1 SV=3 - [ZGRF1_HUMAN],1.00%,1,1,1,1,,1,,,1,,,1.00%,,,0,,2104,236.5,6.16
1,Q6TGC4,Protein-arginine deiminase type-6 OS=Homo sapiens GN=PADI6 PE=1 SV=3 - [PADI6_HUMAN],5.48%,1,1,1,1,,1,,,1,,,5.48%,,,0,,694,77.7,5.27
1,P25116,Proteinase-activated receptor 1 OS=Homo sapiens GN=F2R PE=1 SV=2 - [PAR1_HUMAN],3.53%,1,1,1,1,,1,,,1,,,3.53%,,,0,,425,47.4,8.27
1,P06454,Prothymosin alpha OS=Homo sapiens GN=PTMA PE=1 SV=2 - [PTMA_HUMAN],9.01%,1,1,1,1,,,1,,,1,,,9.01%,,,0,111,12.2,3.78
1,Q8TB72,Pumilio homolog 2 OS=Homo sapiens GN=PUM2 PE=1 SV=2 - [PUM2_HUMAN],1.22%,2,1,1,1,,1,,,1,,,1.22%,,,0,,1066,114.1,7.08
1,P00491,Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2 - [PNPH_HUMAN],9.69%,1,2,2,2,,1,1,,1,1,,3.11%,6.57%,,0,0,289,32.1,6.95
1,A6NMY6,Putative annexin A2-like protein OS=Homo sapiens GN=ANXA2P2 PE=5 SV=2 - [AXA2L_HUMAN],7.96%,2,2,2,2,1,1,,1,1,,3.24%,4.72%,,0,0,,339,38.6,6.95
1,A8MPP1,Putative ATP-dependent RNA helicase DDX11-like protein 8 OS=Homo sapiens GN=DDX11L8 PE=1 SV=1 - [D11L8_HUMAN],1.43%,3,1,1,1,,1,,,1,,,1.43%,,,0,,907,101.7,7.47
1,B8ZZ34,Putative protein shisa-8 OS=Homo sapiens GN=SHISA8 PE=5 SV=2 - [SHSA8_HUMAN],2.44%,1,1,1,3,,1,1,,1,2,,2.44%,2.44%,,0,0,492,51.4,10.83
1,Q9HD87,Putative uncharacterized protein C6orf50 OS=Homo sapiens GN=C6orf50 PE=5 SV=1 - [CF050_HUMAN],11.76%,1,1,1,1,,,1,,,1,,,11.76%,,,0,102,12.4,8.16
1,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Homo sapiens GN=PDHB PE=1 SV=3 - [ODPB_HUMAN]",4.46%,1,1,1,1,,1,,,1,,,4.46%,,,0,,359,39.2,6.65
1,P14618,Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4 - [KPYM_HUMAN],27.12%,1,9,9,14,2,4,7,3,4,7,7.91%,12.99%,21.66%,0,0,1.65,531,57.9,7.84
1,P50395,Rab GDP dissociation inhibitor beta OS=Homo sapiens GN=GDI2 PE=1 SV=2 - [GDIB_HUMAN],7.87%,2,2,2,2,2,,,2,,,7.87%,,,0,,,445,50.6,6.47
1,Q9BXF6,Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1 - [RFIP5_HUMAN],1.84%,1,1,1,1,,,1,,,1,,,1.84%,,,0,653,70.4,9.23
1,Q9UJ41,Rab5 GDP/GTP exchange factor OS=Homo sapiens GN=RABGEF1 PE=1 SV=2 - [RABX5_HUMAN],4.10%,1,1,1,3,,1,1,,2,1,,4.10%,4.10%,,0,0,708,79.3,6.81
1,P35241,Radixin OS=Homo sapiens GN=RDX PE=1 SV=1 - [RADI_HUMAN],4.63%,1,2,2,2,,1,1,,1,1,,2.23%,2.40%,,0,0,583,68.5,6.37
1,Q6IAA8,Ragulator complex protein LAMTOR1 OS=Homo sapiens GN=LAMTOR1 PE=1 SV=2 - [LTOR1_HUMAN],7.45%,1,1,1,1,,,1,,,1,,,7.45%,,,0,161,17.7,5.15
1,Q6GYQ0,Ral GTPase-activating protein subunit alpha-1 OS=Homo sapiens GN=RALGAPA1 PE=1 SV=1 - [RGPA1_HUMAN],0.74%,1,1,1,1,,1,,,1,,,0.74%,,,0,,2036,229.7,6.19
1,P46060,Ran GTPase-activating protein 1 OS=Homo sapiens GN=RANGAP1 PE=1 SV=1 - [RAGP1_HUMAN],7.50%,1,3,3,5,1,2,1,1,3,1,4.09%,5.62%,1.87%,0,0,0,587,63.5,4.68
1,P43487,Ran-specific GTPase-activating protein OS=Homo sapiens GN=RANBP1 PE=1 SV=1 - [RANG_HUMAN],5.47%,1,1,1,1,,1,,,1,,,5.47%,,,0,,201,23.3,5.29
1,Q13283,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens GN=G3BP1 PE=1 SV=1 - [G3BP1_HUMAN],4.72%,1,2,2,2,1,1,,1,1,,2.15%,2.58%,,0,0,,466,52.1,5.52
1,P46940,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1 - [IQGA1_HUMAN],1.63%,2,2,2,2,1,,1,1,,1,0.78%,,0.84%,0,,0,1657,189.1,6.48
1,P15153,Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens GN=RAC2 PE=1 SV=1 - [RAC2_HUMAN],5.21%,3,1,1,1,,1,,,1,,,5.21%,,,0,,192,21.4,7.61
1,A4D1S5,Ras-related protein Rab-19 OS=Homo sapiens GN=RAB19 PE=2 SV=2 - [RAB19_HUMAN],12.44%,1,1,1,1,1,,,1,,,12.44%,,,0,,,217,24.4,6.52
1,P51149,Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1 - [RAB7A_HUMAN],10.14%,1,2,2,2,,1,1,,1,1,,4.83%,5.31%,,0,0,207,23.5,6.7
1,Q9NYW8,RB-associated KRAB zinc finger protein OS=Homo sapiens GN=RBAK PE=1 SV=1 - [RBAK_HUMAN],3.92%,1,1,1,1,,1,,,1,,,3.92%,,,0,,714,82.9,7.33
1,P63244,Receptor of activated protein C kinase 1 OS=Homo sapiens GN=RACK1 PE=1 SV=3 - [RACK1_HUMAN],29.02%,1,5,5,11,2,5,3,3,5,3,14.83%,29.02%,16.72%,0,0,0,317,35.1,7.69
1,P18754,Regulator of chromosome condensation OS=Homo sapiens GN=RCC1 PE=1 SV=1 - [RCC1_HUMAN],1.90%,1,1,1,1,1,,,1,,,1.90%,,,0,,,421,44.9,7.52
1,Q8NE09,Regulator of G-protein signaling 22 OS=Homo sapiens GN=RGS22 PE=1 SV=3 - [RGS22_HUMAN],1.58%,1,1,1,2,,,1,,,2,,,1.58%,,,0,1264,147.1,7.9
1,P35250,Replication factor C subunit 2 OS=Homo sapiens GN=RFC2 PE=1 SV=3 - [RFC2_HUMAN],8.47%,1,2,2,2,1,,1,1,,1,5.93%,,2.54%,0,,0,354,39.1,6.44
1,Q15293,Reticulocalbin-1 OS=Homo sapiens GN=RCN1 PE=1 SV=1 - [RCN1_HUMAN],8.76%,1,2,2,2,,1,1,,1,1,,4.83%,3.93%,,0,0,331,38.9,5
1,O95197,Reticulon-3 OS=Homo sapiens GN=RTN3 PE=1 SV=2 - [RTN3_HUMAN],1.07%,1,1,1,1,,1,,,1,,,1.07%,,,0,,1032,112.5,4.96
1,Q5HYW3,Retrotransposon gag domain-containing protein 4 OS=Homo sapiens GN=RGAG4 PE=2 SV=1 - [RGAG4_HUMAN],3.69%,1,2,2,2,,,2,,,2,,,3.69%,,,0,569,64.7,4.75
1,Q86TG7,Retrotransposon-derived protein PEG10 OS=Homo sapiens GN=PEG10 PE=1 SV=2 - [PEG10_HUMAN],3.25%,1,3,3,12,2,3,3,4,4,4,3.25%,3.25%,3.25%,0,0,0,708,80.1,6.39
1,Q5T5U3,Rho GTPase-activating protein 21 OS=Homo sapiens GN=ARHGAP21 PE=1 SV=1 - [RHG21_HUMAN],0.66%,1,1,1,1,1,,,1,,,0.66%,,,0,,,1957,217.2,7.8
1,Q92888,Rho guanine nucleotide exchange factor 1 OS=Homo sapiens GN=ARHGEF1 PE=1 SV=2 - [ARHG1_HUMAN],1.21%,1,1,1,1,,,1,,,1,,,1.21%,,,0,912,102.4,5.66
1,O75818,Ribonuclease P protein subunit p40 OS=Homo sapiens GN=RPP40 PE=1 SV=3 - [RPP40_HUMAN],3.03%,1,1,1,1,,,1,,,1,,,3.03%,,,0,363,41.8,6.67
1,P23921,Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens GN=RRM1 PE=1 SV=1 - [RIR1_HUMAN],7.83%,1,5,5,6,2,2,2,2,2,2,2.78%,3.41%,3.41%,0,0,0,792,90,7.15
1,P11908,Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens GN=PRPS2 PE=1 SV=2 - [PRPS2_HUMAN],8.49%,3,2,2,5,1,2,1,1,3,1,5.35%,8.49%,5.35%,0,0,0,318,34.7,6.61
1,Q9Y4W2,Ribosomal biogenesis protein LAS1L OS=Homo sapiens GN=LAS1L PE=1 SV=2 - [LAS1L_HUMAN],3.00%,1,1,1,1,,,1,,,1,,,3.00%,,,0,734,83,4.73
1,O76021,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens GN=RSL1D1 PE=1 SV=3 - [RL1D1_HUMAN],6.73%,1,3,3,11,1,1,3,3,3,5,2.86%,2.86%,6.73%,0,0,0,490,54.9,10.13
1,Q14684,Ribosomal RNA processing protein 1 homolog B OS=Homo sapiens GN=RRP1B PE=1 SV=3 - [RRP1B_HUMAN],1.58%,1,1,1,1,,,1,,,1,,,1.58%,,,0,758,84.4,9.76
1,Q96EU6,Ribosomal RNA processing protein 36 homolog OS=Homo sapiens GN=RRP36 PE=1 SV=1 - [RRP36_HUMAN],5.02%,1,1,1,2,,,1,,,2,,,5.02%,,,0,259,29.8,10.17
1,Q8TDN6,Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2 - [BRX1_HUMAN],1.98%,1,1,1,1,,,1,,,1,,,1.98%,,,0,353,41.4,9.92
1,Q8TAC1,Rieske domain-containing protein OS=Homo sapiens GN=RFESD PE=1 SV=1 - [RFESD_HUMAN],10.19%,1,1,1,1,,1,,,1,,,10.19%,,,0,,157,17.8,6.86
1,P38159,"RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3 - [RBMX_HUMAN]",5.37%,1,1,1,6,1,1,1,2,2,2,5.37%,5.37%,5.37%,0,0,0,391,42.3,10.05
1,Q96PK6,RNA-binding protein 14 OS=Homo sapiens GN=RBM14 PE=1 SV=2 - [RBM14_HUMAN],3.59%,1,1,1,1,1,,,1,,,3.59%,,,0,,,669,69.4,9.67
1,P98179,RNA-binding protein 3 OS=Homo sapiens GN=RBM3 PE=1 SV=1 - [RBM3_HUMAN],9.55%,1,1,1,1,,,1,,,1,,,9.55%,,,0,157,17.2,8.91
1,Q14498,RNA-binding protein 39 OS=Homo sapiens GN=RBM39 PE=1 SV=2 - [RBM39_HUMAN],5.09%,1,2,2,3,1,1,1,1,1,1,1.89%,1.89%,3.21%,0,0,0,530,59.3,10.1
1,P35637,RNA-binding protein FUS OS=Homo sapiens GN=FUS PE=1 SV=1 - [FUS_HUMAN],6.84%,1,2,2,2,,1,1,,1,1,,2.28%,4.56%,,0,0,526,53.4,9.36
1,Q5JTH9,RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2 - [RRP12_HUMAN],0.85%,1,1,1,1,,1,,,1,,,0.85%,,,0,,1297,143.6,8.75
1,Q96GQ5,RUS1 family protein C16orf58 OS=Homo sapiens GN=C16orf58 PE=1 SV=2 - [RUS1_HUMAN],2.56%,1,1,1,1,,1,,,1,,,2.56%,,,0,,468,51,6.93
1,P31153,S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens GN=MAT2A PE=1 SV=1 - [METK2_HUMAN],5.06%,1,2,2,3,,2,1,,2,1,,5.06%,2.78%,,0,0,395,43.6,6.48
1,Q9UHR5,SAP30-binding protein OS=Homo sapiens GN=SAP30BP PE=1 SV=1 - [S30BP_HUMAN],3.25%,1,1,1,1,,1,,,1,,,3.25%,,,0,,308,33.8,4.84
1,P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1 - [AT2A2_HUMAN],2.50%,1,2,2,2,1,,1,1,,1,1.25%,,1.25%,0,,0,1042,114.7,5.34
1,O15126,Secretory carrier-associated membrane protein 1 OS=Homo sapiens GN=SCAMP1 PE=1 SV=2 - [SCAM1_HUMAN],19.23%,1,3,3,9,3,1,2,4,1,4,19.23%,3.55%,11.24%,0,0,0,338,37.9,7.42
1,O14828,Secretory carrier-associated membrane protein 3 OS=Homo sapiens GN=SCAMP3 PE=1 SV=3 - [SCAM3_HUMAN],16.71%,1,4,4,33,4,2,2,16,9,8,16.71%,12.68%,7.78%,2.69,2.2,0,347,38.3,7.64
1,Q9BQE4,Selenoprotein S OS=Homo sapiens GN=VIMP PE=1 SV=3 - [SELS_HUMAN],9.52%,1,1,1,1,,,1,,,1,,,9.52%,,,0,189,21.2,9.7
1,Q13501,Sequestosome-1 OS=Homo sapiens GN=SQSTM1 PE=1 SV=1 - [SQSTM_HUMAN],9.09%,1,2,2,6,2,1,1,2,2,2,9.09%,4.55%,4.55%,0,0,0,440,47.7,5.22
1,P34897,"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3 - [GLYM_HUMAN]",1.79%,1,1,1,1,1,,,1,,,1.79%,,,0,,,504,56,8.53
1,Q9UQ35,Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2 - [SRRM2_HUMAN],0.36%,1,1,1,2,,1,1,,1,1,,0.36%,0.36%,,0,0,2752,299.4,12.06
1,Q07955,Serine/arginine-rich splicing factor 1 OS=Homo sapiens GN=SRSF1 PE=1 SV=2 - [SRSF1_HUMAN],4.03%,1,1,1,1,,,1,,,1,,,4.03%,,,0,248,27.7,10.36
1,Q05519,Serine/arginine-rich splicing factor 11 OS=Homo sapiens GN=SRSF11 PE=1 SV=1 - [SRS11_HUMAN],1.65%,1,1,1,1,,1,,,1,,,1.65%,,,0,,484,53.5,10.52
1,P84103,Serine/arginine-rich splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1 - [SRSF3_HUMAN],10.37%,1,1,1,1,,,1,,,1,,,10.37%,,,0,164,19.3,11.65
1,O95835,Serine/threonine-protein kinase LATS1 OS=Homo sapiens GN=LATS1 PE=1 SV=1 - [LATS1_HUMAN],1.06%,1,1,1,1,,,1,,,1,,,1.06%,,,0,1130,126.8,8.7
1,Q9BVS4,Serine/threonine-protein kinase RIO2 OS=Homo sapiens GN=RIOK2 PE=1 SV=2 - [RIOK2_HUMAN],1.81%,1,1,1,1,,1,,,1,,,1.81%,,,0,,552,63.2,5.94
1,Q99986,Serine/threonine-protein kinase VRK1 OS=Homo sapiens GN=VRK1 PE=1 SV=1 - [VRK1_HUMAN],9.34%,1,1,1,1,,,1,,,1,,,9.34%,,,0,396,45.4,8.91
1,Q15172,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Homo sapiens GN=PPP2R5A PE=1 SV=1 - [2A5A_HUMAN],3.09%,1,1,1,1,1,,,1,,,3.09%,,,0,,,486,56.2,6.71
1,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens GN=PPP2R1A PE=1 SV=4 - [2AAA_HUMAN],14.09%,2,6,6,10,1,4,3,2,5,3,4.07%,10.36%,7.81%,0,0,0,589,65.3,5.11
1,P67775,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens GN=PPP2CA PE=1 SV=1 - [PP2AA_HUMAN],6.80%,1,1,1,1,,,1,,,1,,,6.80%,,,0,309,35.6,5.54
1,P60510,Serine/threonine-protein phosphatase 4 catalytic subunit OS=Homo sapiens GN=PPP4C PE=1 SV=1 - [PP4C_HUMAN],3.26%,1,1,1,1,,,1,,,1,,,3.26%,,,0,307,35.1,5.06
1,P50454,Serpin H1 OS=Homo sapiens GN=SERPINH1 PE=1 SV=2 - [SERPH_HUMAN],3.11%,1,1,1,5,1,1,,2,3,,3.11%,3.11%,,0,0,,418,46.4,8.69
